Time,Open,High,Low,Close,Adj Close,Volume
2/21/2016,0.008246,0.008282,0.008067,0.0081,0.0081,472569
2/22/2016,0.0081,0.0081,0.00804,0.00805,0.00805,607198
2/23/2016,0.008055,0.00807,0.007954,0.00797,0.00797,807140
2/24/2016,0.007971,0.008077,0.007951,0.008076,0.008076,473097
2/25/2016,0.008063,0.008076,0.008015,0.008027,0.008027,825297
2/26/2016,0.008025,0.008058,0.008014,0.008058,0.008058,579986
2/27/2016,0.008063,0.008077,0.007972,0.007972,0.007972,417576
2/28/2016,0.007977,0.007987,0.007854,0.007889,0.007889,570935
2/29/2016,0.007895,0.007938,0.007823,0.007923,0.007923,689215
3/1/2016,0.007923,0.00802,0.007923,0.008006,0.008006,738772
3/2/2016,0.008005,0.008055,0.00798,0.00803,0.00803,409388
3/3/2016,0.008028,0.008215,0.007993,0.008162,0.008162,685240
3/4/2016,0.008036,0.00822,0.008033,0.008096,0.008096,567974
3/5/2016,0.008117,0.008176,0.007824,0.007878,0.007878,1148690
3/6/2016,0.007857,0.00791,0.007801,0.00786,0.00786,569577
3/7/2016,0.007835,0.007979,0.007831,0.007918,0.007918,587059
3/8/2016,0.007911,0.007978,0.007895,0.007949,0.007949,655974
3/9/2016,0.007951,0.008094,0.007941,0.008056,0.008056,396527
3/10/2016,0.008051,0.008206,0.008045,0.00819,0.00819,1348660
3/11/2016,0.008183,0.00892,0.008183,0.008803,0.008803,2831220
3/12/2016,0.008801,0.008993,0.008611,0.0087,0.0087,1536850
3/13/2016,0.008698,0.008703,0.008579,0.008635,0.008635,860868
3/14/2016,0.008624,0.008628,0.008472,0.008479,0.008479,846750
3/15/2016,0.008478,0.008495,0.008035,0.008186,0.008186,284572
3/16/2016,0.008185,0.008325,0.008115,0.008178,0.008178,219047
3/17/2016,0.008182,0.008401,0.008162,0.008287,0.008287,176475
3/18/2016,0.008284,0.008356,0.008013,0.008119,0.008119,229313
3/19/2016,0.008124,0.00816,0.007894,0.008016,0.008016,164010
3/20/2016,0.008015,0.008046,0.007872,0.00796,0.00796,115984
3/21/2016,0.007956,0.008079,0.00788,0.008047,0.008047,79784
3/22/2016,0.008028,0.008215,0.008025,0.00811,0.00811,604214
3/23/2016,0.008109,0.008335,0.008106,0.008332,0.008332,1022850
3/24/2016,0.008335,0.008345,0.008229,0.00823,0.00823,965196
3/25/2016,0.008234,0.008272,0.008191,0.008191,0.008191,753671
3/26/2016,0.00819,0.008197,0.008053,0.008066,0.008066,309664
3/27/2016,0.008062,0.008081,0.008005,0.008029,0.008029,418222
3/28/2016,0.008025,0.008032,0.007467,0.007564,0.007564,2114600
3/29/2016,0.007573,0.007605,0.007397,0.007566,0.007566,1116900
3/30/2016,0.007568,0.007595,0.007327,0.007332,0.007332,1210630
3/31/2016,0.007332,0.007392,0.007274,0.007391,0.007391,1036210
4/1/2016,0.007391,0.00748,0.007391,0.007418,0.007418,827273
4/2/2016,0.007418,0.007505,0.00741,0.007501,0.007501,390399
4/3/2016,0.007504,0.007533,0.007492,0.007503,0.007503,250112
4/4/2016,0.007502,0.007515,0.007483,0.007491,0.007491,300359
4/5/2016,0.007488,0.007516,0.007451,0.007474,0.007474,464037
4/6/2016,0.007467,0.007468,0.007296,0.007296,0.007296,796790
4/7/2016,0.007308,0.007309,0.006875,0.006875,0.006875,1450030
4/8/2016,0.006875,0.006875,0.006657,0.006671,0.006671,859428
4/9/2016,0.006674,0.006679,0.006287,0.006288,0.006288,1032700
4/10/2016,0.006289,0.006295,0.005924,0.005937,0.005937,774554
4/11/2016,0.005937,0.006071,0.005883,0.006048,0.006048,1871520
4/12/2016,0.006048,0.006082,0.005873,0.005885,0.005885,1085670
4/13/2016,0.005884,0.005884,0.005685,0.005695,0.005695,1384420
4/14/2016,0.005697,0.006352,0.005693,0.006289,0.006289,192592
4/15/2016,0.006303,0.006473,0.006229,0.006424,0.006424,156069
4/16/2016,0.006421,0.00651,0.006276,0.00651,0.00651,70486
4/17/2016,0.006499,0.006605,0.006488,0.006499,0.006499,54781
4/18/2016,0.006503,0.007194,0.006503,0.006987,0.006987,1066190
4/19/2016,0.006987,0.007157,0.006982,0.007118,0.007118,426257
4/20/2016,0.007117,0.007259,0.007019,0.007244,0.007244,1301350
4/21/2016,0.007265,0.007536,0.007265,0.007433,0.007433,1011580
4/22/2016,0.007439,0.007439,0.007275,0.007284,0.007284,955674
4/23/2016,0.007282,0.007365,0.007282,0.007346,0.007346,345650
4/24/2016,0.007344,0.00735,0.007223,0.007251,0.007251,472274
4/25/2016,0.00725,0.007308,0.007234,0.007283,0.007283,605219
4/26/2016,0.007279,0.007293,0.007095,0.007095,0.007095,884879
4/27/2016,0.007094,0.007094,0.006725,0.006725,0.006725,797081
4/28/2016,0.00672,0.006724,0.006666,0.006686,0.006686,752872
4/29/2016,0.006689,0.006759,0.006671,0.006759,0.006759,538253
4/30/2016,0.006761,0.006849,0.006761,0.006812,0.006812,406123
5/1/2016,0.006812,0.006819,0.006789,0.006791,0.006791,241733
5/2/2016,0.006791,0.006803,0.006712,0.006714,0.006714,585826
5/3/2016,0.006716,0.006717,0.006555,0.00656,0.00656,329125
5/4/2016,0.006558,0.00656,0.006307,0.006323,0.006323,563556
5/5/2016,0.006323,0.006324,0.006187,0.006193,0.006193,509188
5/6/2016,0.006198,0.0064,0.006188,0.006399,0.006399,680334
5/7/2016,0.006395,0.006496,0.006395,0.00649,0.00649,351537
5/8/2016,0.00649,0.006492,0.006403,0.006404,0.006404,389914
5/9/2016,0.006402,0.006407,0.006386,0.006399,0.006399,351209
5/10/2016,0.006399,0.006399,0.00627,0.006272,0.006272,404295
5/11/2016,0.006272,0.006277,0.006186,0.006189,0.006189,476708
5/12/2016,0.006188,0.006188,0.006153,0.006167,0.006167,362896
5/13/2016,0.006167,0.00619,0.006105,0.006109,0.006109,478095
5/14/2016,0.006111,0.006116,0.006033,0.006073,0.006073,274107
5/15/2016,0.006072,0.006075,0.006006,0.006061,0.006061,304621
5/16/2016,0.006061,0.00607,0.006018,0.006022,0.006022,389621
5/17/2016,0.006022,0.00606,0.006022,0.006023,0.006023,319996
5/18/2016,0.006022,0.006052,0.006016,0.006028,0.006028,701256
5/19/2016,0.006025,0.006042,0.005988,0.006032,0.006032,797005
5/20/2016,0.006028,0.006084,0.00602,0.006084,0.006084,549413
5/21/2016,0.00609,0.006098,0.005988,0.00599,0.00599,217884
5/22/2016,0.005989,0.005992,0.005933,0.005936,0.005936,273758
5/23/2016,0.005935,0.005936,0.005905,0.005909,0.005909,507430
5/24/2016,0.005911,0.005964,0.005898,0.005962,0.005962,471659
5/25/2016,0.005962,0.005965,0.005754,0.005756,0.005756,517124
5/26/2016,0.005757,0.005757,0.005641,0.005669,0.005669,678744
5/27/2016,0.00567,0.005706,0.00565,0.005679,0.005679,1073760
5/28/2016,0.005676,0.005738,0.005659,0.005682,0.005682,889921
5/29/2016,0.005682,0.005729,0.005614,0.005662,0.005662,829452
5/30/2016,0.005664,0.005771,0.005645,0.005748,0.005748,476095
5/31/2016,0.005746,0.005758,0.005689,0.005706,0.005706,847636
6/1/2016,0.005701,0.005812,0.00569,0.005809,0.005809,1018470
6/2/2016,0.005809,0.005815,0.005757,0.005766,0.005766,611429
6/3/2016,0.005766,0.00587,0.005741,0.005827,0.005827,437813
6/4/2016,0.005829,0.005882,0.005755,0.00578,0.00578,617159
6/5/2016,0.005779,0.00582,0.005779,0.005796,0.005796,544201
6/6/2016,0.005795,0.0058,0.005751,0.005769,0.005769,690096
6/7/2016,0.005764,0.005787,0.005753,0.00578,0.00578,783409
6/8/2016,0.00578,0.005785,0.005753,0.00577,0.00577,754945
6/9/2016,0.005769,0.005789,0.00575,0.005788,0.005788,520793
6/10/2016,0.005785,0.005788,0.005732,0.005736,0.005736,526917
6/11/2016,0.005737,0.005766,0.005722,0.005766,0.005766,398757
6/12/2016,0.005766,0.005885,0.005747,0.005852,0.005852,1133540
6/13/2016,0.005852,0.005856,0.005765,0.005824,0.005824,1537720
6/14/2016,0.005828,0.007577,0.005798,0.007105,0.007105,9904250
6/15/2016,0.007093,0.007166,0.006871,0.006887,0.006887,3269290
6/16/2016,0.006889,0.006918,0.006624,0.006676,0.006676,3072370
6/17/2016,0.006681,0.00677,0.006637,0.006693,0.006693,2143830
6/18/2016,0.006693,0.006705,0.006529,0.006604,0.006604,1190870
6/19/2016,0.006585,0.00698,0.006561,0.006813,0.006813,2413110
6/20/2016,0.006818,0.006893,0.006626,0.006626,0.006626,1710410
6/21/2016,0.00663,0.006635,0.005976,0.006172,0.006172,3258040
6/22/2016,0.006179,0.00679,0.006084,0.006495,0.006495,5052140
6/23/2016,0.006519,0.006638,0.006253,0.006381,0.006381,3207640
6/24/2016,0.00638,0.006561,0.006348,0.006434,0.006434,2408230
6/25/2016,0.006427,0.006536,0.006383,0.006414,0.006414,1175110
6/26/2016,0.006409,0.006479,0.006354,0.0064,0.0064,1236360
6/27/2016,0.006402,0.006429,0.006364,0.006398,0.006398,1136160
6/28/2016,0.006407,0.006829,0.006407,0.006773,0.006773,3149120
6/29/2016,0.006775,0.006936,0.00667,0.006777,0.006777,2063960
6/30/2016,0.006778,0.006956,0.00664,0.006657,0.006657,1046580
7/1/2016,0.006651,0.006837,0.006633,0.006787,0.006787,993538
7/2/2016,0.006788,0.006809,0.006691,0.006699,0.006699,503769
7/3/2016,0.006714,0.006734,0.006582,0.006607,0.006607,536311
7/4/2016,0.006621,0.008447,0.006599,0.007028,0.007028,875970
7/5/2016,0.007029,0.007064,0.006659,0.006699,0.006699,598865
7/6/2016,0.006716,0.006743,0.006687,0.006691,0.006691,600195
7/7/2016,0.006689,0.006699,0.006495,0.006598,0.006598,789693
7/8/2016,0.006609,0.006715,0.006563,0.006715,0.006715,604076
7/9/2016,0.006717,0.006718,0.006624,0.006679,0.006679,577447
7/10/2016,0.006672,0.006676,0.006621,0.006674,0.006674,571047
7/11/2016,0.006671,0.00669,0.00653,0.006534,0.006534,722627
7/12/2016,0.006534,0.006593,0.00635,0.00635,0.00635,977958
7/13/2016,0.00635,0.006437,0.00635,0.006411,0.006411,942245
7/14/2016,0.006408,0.006425,0.006377,0.006385,0.006385,682894
7/15/2016,0.006388,0.006452,0.006388,0.006442,0.006442,753167
7/16/2016,0.006442,0.006572,0.00644,0.006572,0.006572,659904
7/17/2016,0.006571,0.006591,0.006516,0.006538,0.006538,529265
7/18/2016,0.006538,0.00654,0.006481,0.006482,0.006482,442793
7/19/2016,0.006479,0.006485,0.006397,0.006405,0.006405,550843
7/20/2016,0.006404,0.006422,0.00638,0.006395,0.006395,790117
7/21/2016,0.00639,0.006564,0.006374,0.006416,0.006416,811193
7/22/2016,0.006417,0.006423,0.006303,0.006303,0.006303,780192
7/23/2016,0.006303,0.006335,0.00627,0.006317,0.006317,356569
7/24/2016,0.006328,0.006333,0.006228,0.006286,0.006286,315687
7/25/2016,0.006293,0.006297,0.006225,0.006246,0.006246,881632
7/26/2016,0.006246,0.00625,0.005983,0.005998,0.005998,1547830
7/27/2016,0.005996,0.006008,0.005954,0.005969,0.005969,1370090
7/28/2016,0.005973,0.005986,0.005947,0.005974,0.005974,1264650
7/29/2016,0.005974,0.006112,0.005969,0.006111,0.006111,779667
7/30/2016,0.006112,0.006164,0.006107,0.006121,0.006121,442025
7/31/2016,0.006118,0.006122,0.005944,0.005945,0.005945,648205
8/1/2016,0.005942,0.005942,0.005904,0.005906,0.005906,958956
8/2/2016,0.005911,0.005933,0.005686,0.00569,0.00569,1553690
8/3/2016,0.005688,0.005701,0.00563,0.005646,0.005646,1570660
8/4/2016,0.005646,0.00582,0.005644,0.005816,0.005816,1007960
8/5/2016,0.005821,0.00645,0.005813,0.006447,0.006447,697388
8/6/2016,0.006448,0.00656,0.006239,0.006337,0.006337,2164530
8/7/2016,0.006337,0.006337,0.006156,0.006178,0.006178,1303100
8/8/2016,0.00616,0.00618,0.006021,0.006027,0.006027,722628
8/9/2016,0.006027,0.006181,0.006003,0.006163,0.006163,1105300
8/10/2016,0.006147,0.006221,0.006109,0.006194,0.006194,865808
8/11/2016,0.006196,0.006217,0.006162,0.006189,0.006189,407711
8/12/2016,0.006188,0.006189,0.006101,0.006123,0.006123,646843
8/13/2016,0.006119,0.006141,0.00608,0.006092,0.006092,602600
8/14/2016,0.006092,0.006093,0.005968,0.005994,0.005994,499048
8/15/2016,0.005993,0.006062,0.005969,0.006045,0.006045,488337
8/16/2016,0.006045,0.006188,0.00603,0.00614,0.00614,1249860
8/17/2016,0.006144,0.006158,0.006099,0.006109,0.006109,1352830
8/18/2016,0.0061,0.006123,0.006044,0.006122,0.006122,1080170
8/19/2016,0.00612,0.006199,0.006093,0.006119,0.006119,1356390
8/20/2016,0.006126,0.006148,0.006085,0.006114,0.006114,399635
8/21/2016,0.006116,0.006117,0.006012,0.006052,0.006052,411952
8/22/2016,0.006055,0.006072,0.005883,0.006,0.006,686434
8/23/2016,0.006002,0.006054,0.00596,0.006019,0.006019,979256
8/24/2016,0.006015,0.006059,0.005989,0.006052,0.006052,1118660
8/25/2016,0.006049,0.006085,0.006028,0.006079,0.006079,716326
8/26/2016,0.006083,0.006097,0.006019,0.00603,0.00603,578722
8/27/2016,0.006018,0.006042,0.005971,0.005975,0.005975,233262
8/28/2016,0.005974,0.006001,0.005955,0.005963,0.005963,592108
8/29/2016,0.005961,0.00614,0.005938,0.006131,0.006131,1527760
8/30/2016,0.00612,0.006129,0.006006,0.006026,0.006026,928043
8/31/2016,0.006036,0.006045,0.005915,0.006012,0.006012,1169040
9/1/2016,0.006013,0.00603,0.00598,0.005984,0.005984,660021
9/2/2016,0.005979,0.005985,0.005959,0.00597,0.00597,583636
9/3/2016,0.005967,0.005992,0.005928,0.005964,0.005964,698318
9/4/2016,0.005964,0.006002,0.005905,0.005954,0.005954,800373
9/5/2016,0.005948,0.005966,0.005889,0.005932,0.005932,784460
9/6/2016,0.005933,0.005955,0.0059,0.005912,0.005912,773525
9/7/2016,0.005915,0.005925,0.005888,0.005892,0.005892,686254
9/8/2016,0.005892,0.005941,0.005892,0.005902,0.005902,869389
9/9/2016,0.005901,0.005907,0.005857,0.005869,0.005869,849260
9/10/2016,0.005872,0.005882,0.005859,0.00587,0.00587,310034
9/11/2016,0.005866,0.005895,0.005815,0.005842,0.005842,533904
9/12/2016,0.005844,0.005912,0.005837,0.005897,0.005897,680932
9/13/2016,0.005899,0.005905,0.005871,0.005886,0.005886,836942
9/14/2016,0.005888,0.006042,0.005881,0.005961,0.005961,1048560
9/15/2016,0.005969,0.008765,0.005953,0.008303,0.008303,15967600
9/16/2016,0.008286,0.008333,0.0072,0.007446,0.007446,12342800
9/17/2016,0.007391,0.007535,0.006998,0.007018,0.007018,1646260
9/18/2016,0.007017,0.007019,0.006788,0.006853,0.006853,2231350
9/19/2016,0.006855,0.007178,0.006795,0.006858,0.006858,2930120
9/20/2016,0.006865,0.006911,0.006748,0.006785,0.006785,1365440
9/21/2016,0.006809,0.006908,0.006709,0.006829,0.006829,1719470
9/22/2016,0.006833,0.006986,0.006809,0.006843,0.006843,1491330
9/23/2016,0.006848,0.0073,0.006807,0.007211,0.007211,3104540
9/24/2016,0.007234,0.007424,0.00717,0.007362,0.007362,2170050
9/25/2016,0.007356,0.007986,0.007316,0.007855,0.007855,4699860
9/26/2016,0.007872,0.008593,0.007847,0.007963,0.007963,9102940
9/27/2016,0.007959,0.008306,0.007919,0.008229,0.008229,6131430
9/28/2016,0.00822,0.009082,0.00822,0.009048,0.009048,7558520
9/29/2016,0.009065,0.00909,0.008707,0.008914,0.008914,5974090
9/30/2016,0.00891,0.00924,0.008789,0.00883,0.00883,7561150
10/1/2016,0.008839,0.008848,0.008186,0.008205,0.008205,5895530
10/2/2016,0.008197,0.008316,0.008084,0.008165,0.008165,2072840
10/3/2016,0.008165,0.008241,0.008065,0.008089,0.008089,2776300
10/4/2016,0.008115,0.008132,0.007853,0.007853,0.007853,2642950
10/5/2016,0.007873,0.007895,0.007407,0.007435,0.007435,4840340
10/6/2016,0.007429,0.00746,0.007321,0.007382,0.007382,2826190
10/7/2016,0.007377,0.007459,0.00735,0.007377,0.007377,3042600
10/8/2016,0.007371,0.007377,0.00726,0.00731,0.00731,2019560
10/9/2016,0.00731,0.007563,0.007299,0.007543,0.007543,3390900
10/10/2016,0.007542,0.008105,0.007542,0.007978,0.007978,6150610
10/11/2016,0.007993,0.008324,0.007905,0.008234,0.008234,4003630
10/12/2016,0.008208,0.008507,0.007934,0.007949,0.007949,2943130
10/13/2016,0.007951,0.007984,0.007867,0.007982,0.007982,1009720
10/14/2016,0.00798,0.00896,0.00797,0.008767,0.008767,1915430
10/15/2016,0.008769,0.008885,0.00813,0.008146,0.008146,781979
10/16/2016,0.008137,0.00823,0.008055,0.008078,0.008078,608355
10/17/2016,0.008079,0.008144,0.008011,0.00803,0.00803,2485290
10/18/2016,0.008032,0.00835,0.008026,0.00835,0.00835,3782990
10/19/2016,0.008348,0.008637,0.008318,0.008627,0.008627,3360180
10/20/2016,0.008636,0.009124,0.00862,0.009092,0.009092,5895540
10/21/2016,0.00909,0.009128,0.008856,0.009029,0.009029,4055710
10/22/2016,0.009027,0.009081,0.008864,0.008972,0.008972,1649580
10/23/2016,0.008977,0.009454,0.008915,0.009454,0.009454,974189
10/24/2016,0.009432,0.009485,0.009054,0.009065,0.009065,1717690
10/25/2016,0.009065,0.009135,0.008882,0.008891,0.008891,2780690
10/26/2016,0.008884,0.008944,0.008815,0.008835,0.008835,2969280
10/27/2016,0.008833,0.008849,0.008468,0.008481,0.008481,4302920
10/28/2016,0.008483,0.008492,0.008081,0.008143,0.008143,3881320
10/29/2016,0.008157,0.008162,0.007674,0.007732,0.007732,3471390
10/30/2016,0.007738,0.008018,0.007716,0.008014,0.008014,2071780
10/31/2016,0.008014,0.008261,0.008014,0.008196,0.008196,2515480
11/1/2016,0.008197,0.008259,0.008083,0.008102,0.008102,1875440
11/2/2016,0.008104,0.008222,0.008088,0.008222,0.008222,1739300
11/3/2016,0.008221,0.008243,0.007975,0.008021,0.008021,3114110
11/4/2016,0.008015,0.008161,0.008008,0.008157,0.008157,2707110
11/5/2016,0.008157,0.008261,0.008155,0.00823,0.00823,967011
11/6/2016,0.00823,0.008277,0.008187,0.008193,0.008193,784787
11/7/2016,0.008197,0.008197,0.008088,0.008108,0.008108,2308500
11/8/2016,0.008111,0.008246,0.008108,0.008206,0.008206,2477080
11/9/2016,0.008205,0.008222,0.008074,0.008079,0.008079,3575540
11/10/2016,0.008081,0.008138,0.008043,0.008136,0.008136,2600650
11/11/2016,0.008131,0.008146,0.008058,0.008065,0.008065,2039200
11/12/2016,0.008061,0.008105,0.008019,0.008044,0.008044,1708000
11/13/2016,0.008039,0.008258,0.007968,0.008257,0.008257,2201990
11/14/2016,0.008255,0.008308,0.008059,0.008098,0.008098,1283330
11/15/2016,0.008099,0.008115,0.007876,0.007881,0.007881,3078090
11/16/2016,0.007888,0.007944,0.007842,0.007842,0.007842,2905840
11/17/2016,0.007851,0.007867,0.007721,0.007727,0.007727,2401030
11/18/2016,0.007722,0.007778,0.007709,0.007778,0.007778,2487390
11/19/2016,0.007778,0.007809,0.007753,0.007799,0.007799,1296770
11/20/2016,0.007799,0.007806,0.007626,0.007651,0.007651,1875290
11/21/2016,0.007649,0.007651,0.007566,0.007566,0.007566,2594010
11/22/2016,0.007567,0.007567,0.007431,0.007434,0.007434,2400100
11/23/2016,0.007434,0.007435,0.007035,0.007061,0.007061,3730650
11/24/2016,0.007062,0.007069,0.006945,0.00695,0.00695,1845880
11/25/2016,0.006948,0.006979,0.006888,0.006902,0.006902,995869
11/26/2016,0.006895,0.00739,0.006847,0.00739,0.00739,560816
11/27/2016,0.007385,0.007499,0.00707,0.007074,0.007074,525140
11/28/2016,0.007082,0.007114,0.006947,0.007008,0.007008,1818750
11/29/2016,0.007009,0.007042,0.00678,0.00678,0.00678,1551670
11/30/2016,0.006779,0.006784,0.00672,0.006723,0.006723,1495310
12/1/2016,0.006723,0.006737,0.006702,0.006702,0.006702,1142000
12/2/2016,0.006707,0.006906,0.006615,0.00666,0.00666,1756030
12/3/2016,0.006712,0.00689,0.006588,0.006588,0.006588,1213480
12/4/2016,0.006592,0.006595,0.006519,0.006527,0.006527,1167110
12/5/2016,0.006525,0.006761,0.006419,0.006434,0.006434,867666
12/6/2016,0.006435,0.006655,0.006417,0.006655,0.006655,1396500
12/7/2016,0.006653,0.006851,0.006565,0.006851,0.006851,2805260
12/8/2016,0.006849,0.007156,0.006829,0.007097,0.007097,2789540
